"Gender","Domicile.on.Programme.Entry","Nationality","Fee.Status.Grouping","Fee.Status.Description","Programme.Of.Study.Sought.Title","Year.Of.Attendance","Year.Of.Programme","Course.Code","Course.Name","AnonID"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11142","Modern Methods in Geometry and Topology","d95c6f04"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11144","Topics in Ring and Representation Theory","d95c6f04"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11169","Quantum Information","d95c6f04"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH10065","Fundamentals of Operational Research","9caad89d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11111","Fundamentals of Optimization","9caad89d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11127","Mathematics Dissertation","9caad89d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11152","Object-Oriented Programming with Applications","9caad89d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11180","Mathematics in Action A","9caad89d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11192","Integer and Combinatorial Optimization","9caad89d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",5,5,"MATH11193","Operational Research in the Energy Industry","9caad89d"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",5,4,"MATH10024","Probability, Measure & Finance","4e44f54e"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",5,4,"MATH10063","Mathematics Project","4e44f54e"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",5,4,"MATH10065","Fundamentals of Operational Research","4e44f54e"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",5,4,"MATH10069","Honours Algebra","4e44f54e"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",5,4,"MATH10074","Geometry","4e44f54e"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",5,4,"MATH11024","The Analysis of Survival Data","4e44f54e"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",5,4,"MATH11177","Bayesian Theory","4e44f54e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10007","Stochastic Modelling","e043bb28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10010","Mathematical Education","e043bb28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10013","Mathematical Biology","e043bb28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10063","Mathematics Project","e043bb28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10065","Fundamentals of Operational Research","e043bb28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10086","Advanced Methods of Applied Mathematics","e043bb28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH11180","Mathematics in Action A","e043bb28"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",4,4,"MATH10024","Probability, Measure & Finance","9ba60362"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",4,4,"MATH10065","Fundamentals of Operational Research","9ba60362"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",4,4,"MATH10073","Linear Programming, Modelling and Solution","9ba60362"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,5,"MATH10091","Symmetry and Geometry","a68adb81"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,5,"MATH10098","Numerical Linear Algebra","a68adb81"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,5,"MATH11111","Fundamentals of Optimization","a68adb81"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,5,"MATH11127","Mathematics Dissertation","a68adb81"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,5,"MATH11142","Modern Methods in Geometry and Topology","a68adb81"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,5,"MATH11144","Topics in Ring and Representation Theory","a68adb81"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,5,"MATH11169","Quantum Information","a68adb81"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,5,"MATH11180","Mathematics in Action A","a68adb81"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH10077","Algebraic Topology","f0dcbab9"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH10079","Group Theory","f0dcbab9"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH10098","Numerical Linear Algebra","f0dcbab9"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11127","Mathematics Dissertation","f0dcbab9"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11135","Functional Analysis","f0dcbab9"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11142","Modern Methods in Geometry and Topology","f0dcbab9"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11144","Topics in Ring and Representation Theory","f0dcbab9"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11169","Quantum Information","f0dcbab9"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11180","Mathematics in Action A","f0dcbab9"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10007","Stochastic Modelling","7364b825"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10010","Mathematical Education","7364b825"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10053","Applied Stochastic Differential Equations","7364b825"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10060","Numerical Ordinary Differential Equations and Applications","7364b825"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10071","Introduction to Number Theory","7364b825"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10079","Group Theory","7364b825"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",4,4,"MATH10082","Linear Analysis","7364b825"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10007","Stochastic Modelling","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10010","Mathematical Education","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10060","Numerical Ordinary Differential Equations and Applications","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10065","Fundamentals of Operational Research","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10071","Introduction to Number Theory","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10072","Combinatorics and Graph Theory","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10076","General Topology","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10079","Group Theory","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10082","Linear Analysis","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10091","Symmetry and Geometry","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10093","Statistical Computing","439346f9"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",5,4,"MATH10095","Statistical Methodology","439346f9"
"F","Sweden","Sweden","SEU","EU/EEA fee rate","Mathematical Physics",4,4,"MATH10003","Financial Mathematics","424fd899"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH10060","Numerical Ordinary Differential Equations and Applications","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH10092","Statistical Consultancy","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH10095","Statistical Methodology","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11111","Fundamentals of Optimization","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11127","Mathematics Dissertation","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11140","Applied Dynamical Systems","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11147","Large Scale Optimization for Data Science","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11170","Mathematics of Data Assimilation","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11180","Mathematics in Action A","1928a1ce"
"F","Czech Republic","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11193","Operational Research in the Energy Industry","1928a1ce"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Economics",5,3,"MATH08057","Introduction to Linear Algebra","781b3000"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Economics",5,3,"MATH08058","Calculus and its Applications","781b3000"
"M","Belgium","Belgium","SEU","EU/EEA fee rate","Informatics",4,4,"MATH10076","General Topology","8f76c0f4"
"M","Belgium","Belgium","SEU","EU/EEA fee rate","Informatics",4,4,"MATH10078","Group and Galois Theory","8f76c0f4"
"M","Belgium","Belgium","SEU","EU/EEA fee rate","Informatics",4,4,"MATH10079","Group Theory","8f76c0f4"
"M","Belgium","Belgium","SEU","EU/EEA fee rate","Informatics",4,4,"MATH11142","Modern Methods in Geometry and Topology","8f76c0f4"
"M","Romania","Romania","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH10003","Financial Mathematics","14a7d5f0"
"M","Romania","Romania","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH10071","Introduction to Number Theory","14a7d5f0"
"M","Romania","Romania","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11127","Mathematics Dissertation","14a7d5f0"
"M","Romania","Romania","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11140","Applied Dynamical Systems","14a7d5f0"
"M","Romania","Romania","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11152","Object-Oriented Programming with Applications","14a7d5f0"
"M","Romania","Romania","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11180","Mathematics in Action A","14a7d5f0"
"M","Romania","Romania","SEU","EU/EEA fee rate","Mathematics",5,5,"MATH11191","Numerical Partial Differential Equations with Applications","14a7d5f0"
"M","Estonia","Estonia","SEU","EU/EEA fee rate","Mathematical Physics",4,4,"MATH10091","Symmetry and Geometry","cca4b9a0"
"F","Estonia","Estonia","SEU","EU/EEA fee rate","Mathematical Physics",5,5,"MATH10007","Stochastic Modelling","f38477c5"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,2,"MATH08065","Computing and Numerics","8bbbdff0"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,2,"MATH08067","Probability with Applications","8bbbdff0"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH10063","Mathematics Project","2fd1fece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH10073","Linear Programming, Modelling and Solution","2fd1fece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH10098","Numerical Linear Algebra","2fd1fece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11135","Functional Analysis","2fd1fece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11140","Applied Dynamical Systems","2fd1fece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11142","Modern Methods in Geometry and Topology","2fd1fece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11169","Quantum Information","2fd1fece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics",5,5,"MATH11180","Mathematics in Action A","2fd1fece"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10010","Mathematical Education","33e37c0a"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10028","Theory of Statistical Inference","33e37c0a"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10064","Multivariate Data Analysis","33e37c0a"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10065","Fundamentals of Operational Research","33e37c0a"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10071","Introduction to Number Theory","33e37c0a"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10092","Statistical Consultancy","33e37c0a"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10093","Statistical Computing","33e37c0a"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH11024","The Analysis of Survival Data","33e37c0a"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH11186","Nonparametric Regression Models","33e37c0a"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH10017","Commutative Algebra","bf378d9b"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH10051","Fourier Analysis","bf378d9b"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH10063","Mathematics Project","bf378d9b"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH10065","Fundamentals of Operational Research","bf378d9b"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH10075","General and Algebraic Topology","bf378d9b"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH10078","Group and Galois Theory","bf378d9b"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH10088","Differentiable Manifolds","bf378d9b"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH10091","Symmetry and Geometry","bf378d9b"
"M","Japan","Japan","OVERSEAS","Overseas/International fee rate","Mathematics",4,4,"MATH11144","Topics in Ring and Representation Theory","bf378d9b"
