"Start","End","Duration","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AnonID"
"","","",2.5,5,5,0,0,0,0,5,5,2.5,2.5,5,2,2,5,0,5,5,0,0,51.5,"4e66bf12"
"","","",2.5,5,0,4.5,0,0,5,5,0,5,0,0,0,0,2.5,5,5,5,0,0,44.5,"ddb12416"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59e94e5b"
"","","",0,5,5,2.5,5,2,5,5,5,0,2.5,5,2,2,0,5,5,0,0,0,56,"887152d1"
"","","",0,0,0,2.5,0,0,0,0,0,0,5,0,0,0,0,5,5,5,5,0,27.5,"d79c7ad8"
"","","",2.5,5,5,5,5,0,5,5,5,5,5,5,5,4,5,5,5,5,0,5,86.5,"8f71f134"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,94,"4fe379b4"
"","","",2.5,5,5,5,5,2,5,5,5,0,5,5,2,2,5,5,5,5,0,5,78.5,"ad7f4678"
"","","",2.5,0,0,2,5,0,5,5,5,2.5,5,5,5,2,5,5,5,0,5,0,64,"6c8931d8"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"2b09f080"
"","","",5,5,0,1,0,0,5,0,5,5,2.5,5,5,2,2.5,5,5,5,5,0,63,"b6525a29"
"","","",5,5,0,3.5,0,0,0,0,0,2.5,5,0,5,0,5,5,5,5,0,0,46,"eacb9350"
"","","",5,5,0,5,5,2,5,5,5,2.5,2.5,5,5,2,5,5,5,5,0,0,74,"5387e6b"
"","","",5,5,5,5,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,0,87,"b506a143"
"","","",5,5,5,4,5,5,5,0,5,2.5,5,5,5,2,5,5,5,5,5,0,83.5,"d4f30120"
"","","",5,5,0,4,5,0,0,5,0,5,2.5,5,0,2,5,5,5,5,5,0,63.5,"4889bfbb"
"","","",5,5,5,5,5,0,5,5,5,5,2.5,5,5,5,0,5,5,5,0,5,82.5,"b92d8a2"
"","","",2.5,5,5,2.5,5,0,0,0,5,2.5,5,4,2,2,5,5,5,5,0,0,60.5,"3165a60e"
"","","",5,5,5,3,5,0,5,0,5,0,2.5,5,5,2,5,5,5,5,0,0,67.5,"866b138b"
"","","",5,5,5,4.5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,89.5,"8b11d036"
"","","",5,5,0,3.5,0,2,5,0,5,2.5,5,1,2,1,5,5,5,5,5,5,67,"f2b19893"
"","","",5,5,5,5,5,0,5,0,5,5,5,0,5,5,5,5,5,0,0,0,70,"770f9ef1"
"","","",5,0,5,3.5,5,0,5,0,5,2.5,5,5,5,4,5,5,5,0,5,0,70,"7bb6690e"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94,"4d3ed1f0"
"","","",5,2.5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,"c1c41227"
"","","",5,5,5,5,0,0,5,5,5,5,0,5,5,2,5,5,5,5,5,5,82,"3397ed4f"
"","","",5,5,0,3,0,0,2.5,5,5,2.5,0,5,5,0,5,0,5,5,0,0,53,"5aa17384"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f5537c5"
"","","",5,5,5,1.5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,81.5,"92012f78"
"","","",0,5,0,4,5,2,5,0,0,2.5,2.5,0,5,1,0,0,0,0,0,0,32,"7baef2ec"
"","","",5,5,5,5,5,2,5,0,5,0,5,0,5,5,5,5,5,5,5,5,82,"521da17f"
"","","",5,5,0,3,0,2,0,5,5,5,0,0,5,5,3.75,5,5,5,5,5,68.75,"b41127b8"
"","","",5,5,5,4,0,0,0,0,5,5,5,4,5,2,5,5,5,5,0,0,65,"d3e633e0"
"","","",5,0,5,4,5,2,0,5,5,5,5,5,2,2,5,5,5,5,5,0,75,"1db3bc8d"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,0,94,"5046aa9e"
"","","",2.5,5,5,5,5,0,0,0,5,2.5,2.5,5,2,2,2.5,5,5,5,0,0,59,"9a98d08f"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"97be111f"
"","","",2.5,5,0,5,0,0,0,0,5,0,2.5,0,0,0,2.5,0,5,5,0,0,32.5,"9070e816"
"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"942fa4e"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d68ef058"
"","","",5,5,5,4,0,2,5,5,0,2.5,5,5,5,2,5,5,5,5,0,5,75.5,"a20cc9a8"
"","","",5,5,0,4,0,0,5,0,0,0,5,5,5,2,5,5,5,5,0,0,56,"3c7c06d"
"","","",5,5,5,5,5,0,5,0,5,5,5,5,5,4,0,5,5,5,0,0,74,"e2cccc13"
"","","",2.5,2.5,0,1,0,0,5,5,5,0,3.75,5,0,2,5,5,5,5,0,0,51.75,"616e4b27"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77606f93"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,97,"74880b70"
"","","",5,5,0,3,5,0,2.5,0,5,5,2.5,5,0,1,5,5,5,5,0,0,59,"a646bcd6"
"","","",5,5,5,4,5,0,2.5,5,5,0,5,5,5,2,5,5,5,0,5,0,73.5,"45aa3c5c"
"","","",5,5,0,1,5,2,5,0,5,2.5,5,5,2,2,2.5,5,5,5,0,0,62,"e9f9a335"
"","","",5,5,5,5,5,2,5,5,5,0,5,5,5,4,5,5,5,5,5,5,91,"b4f70c0f"
"","","",5,5,5,0,5,0,5,5,5,2.5,2.5,0,5,4,0,5,5,0,0,0,59,"38ebe46f"
"","","",5,0,0,1.5,5,0,5,0,0,0,2.5,5,5,2,1.25,5,5,5,0,5,52.25,"f2091441"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,97,"ed0f464"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e8f1ac1d"
"","","",2.5,5,5,1,0,0,0,0,5,0,5,5,5,5,5,5,5,5,0,0,58.5,"cc5c848b"
"","","",5,5,5,4.5,5,0,5,5,5,5,5,1,5,0,5,5,5,0,5,0,75.5,"24cd926e"
"","","",2.5,5,0,5,5,0,0,5,5,2.5,5,1,2,2,5,5,5,5,0,0,60,"39d2d0bd"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,90,"b67ccbf"
"","","",5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,99,"efb5c0a7"
"","","",5,5,0,3,5,2,5,0,5,0,5,1,2,0,5,5,5,5,0,0,58,"dbb163f5"
"","","",2.5,5,0,0,0,2,5,0,5,0,5,5,5,0,5,5,5,5,5,0,59.5,"5be697d4"
"","","",5,5,5,5,5,5,5,0,5,2.5,5,5,5,5,2.5,5,5,5,5,5,90,"3d3a7a46"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a8bd2998"
"","","",2.5,2.5,5,3,0,0,5,0,5,5,1.25,5,2,5,5,5,5,5,0,0,61.25,"a11fe87"
"","","",5,5,0,5,0,0,0,5,5,0,5,5,2,1,5,5,5,5,0,0,58,"c371d95f"
"","","",5,5,5,5,5,0,2.5,5,5,5,5,5,5,2,5,5,5,5,5,5,89.5,"7df05c66"
"","","",5,5,0,3,5,0,2.5,5,5,5,5,5,0,5,5,5,5,5,0,0,70.5,"909af5b7"
"","","",5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"100f80fe"
"","","",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"f07ddf54"
"","","",5,5,5,2.5,5,0,0,0,5,5,0,5,0,0,5,5,5,5,0,0,57.5,"dd542d3a"
"","","",2.5,5,0,5,5,2,5,5,5,5,3.75,5,5,5,2.5,5,5,5,5,5,85.75,"5cedfd84"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"da0651a0"
"","","",5,5,0,4.5,5,0,5,0,0,2.5,5,1,0,0,2.5,5,5,5,5,0,55.5,"1de4d48b"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7deff644"
"","","",5,5,5,2.5,5,0,2.5,5,0,0,5,5,5,5,5,5,5,5,5,0,75,"7cced91b"
"","","",5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,0,0,80,"f0397df6"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"df824ccb"
"","","",5,0,0,1,5,0,5,5,5,5,3.75,5,5,0,0,5,5,5,0,0,59.75,"16b33569"
"","","",5,5,5,4,5,0,5,0,5,0,5,5,5,0,0,0,5,0,0,0,54,"e303ce47"
"","","",5,0,0,3,0,0,0,0,5,2.5,5,5,5,4,5,5,5,5,0,5,59.5,"7de93536"
"","","",5,5,0,2.5,5,0,0,0,0,5,5,0,3,3,0,5,5,5,0,0,48.5,"35ecd5cb"
"","","",0,5,5,5,5,2,0,5,5,0,5,5,5,2,5,5,5,5,0,0,69,"85526a34"
"","","",0,2.5,0,4,5,0,5,5,0,0,5,1,5,5,5,5,5,5,5,0,62.5,"15a886e5"
"","","",5,5,5,4,5,2,5,5,5,0,2.5,5,5,0,2.5,5,5,5,5,5,81,"95286289"
"","","",5,5,0,4,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,84,"a170db6a"
"","","",2.5,0,0,0,0,0,2.5,0,0,5,2.5,0,2,2,0,5,5,5,5,0,36.5,"fb4e0661"
"","","",5,5,5,1,5,2,5,0,5,5,5,5,5,0,0,5,5,5,5,0,73,"655a8326"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16dd78b5"
"","","",5,5,0,5,5,2,5,0,5,5,1.25,5,2,2,5,0,0,5,0,0,57.25,"c481acbf"
"","","",5,5,0,1,5,2,0,5,5,0,5,1,0,0,0,5,5,0,0,0,44,"98138f82"
"","","",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,"ae131f1b"
"","","",5,5,0,3,5,0,5,5,5,0,5,5,5,1,0,5,5,0,0,0,59,"30e2e611"
"","","",5,5,5,4.5,5,2,5,0,5,5,2.5,5,2,5,5,5,5,5,5,5,86,"80f56c2f"
"","","",5,5,5,5,5,5,5,0,5,2.5,2.5,5,5,2,0,5,5,5,5,5,82,"ca19094"
"","","",5,5,5,1,0,0,0,5,5,2.5,2.5,0,2,2,3.75,0,5,0,0,0,43.75,"3e32d591"
"","","",5,0,0,1,5,0,0,0,0,5,5,5,5,0,0,0,5,0,0,0,36,"780135c7"
"","","",5,5,0,3,0,2,5,5,5,0,5,5,5,2,0,5,5,5,0,0,62,"36f2c9a2"
"","","",0,2.5,5,1,5,2,0,5,5,0,5,1,2,1,0,5,5,0,5,0,49.5,"f62cab30"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a3671ae"
"","","",5,5,5,5,5,0,5,0,5,2.5,5,5,5,0,0,5,5,5,5,0,72.5,"15c0084b"
"","","",5,0,5,3,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,28,"bad13264"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32814ff9"
"","","",5,5,0,2,5,2,5,5,5,0,5,5,5,2,5,5,5,5,0,0,71,"6958da90"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,0,0,0,79,"ba128fdd"
"","","",5,5,5,3.5,5,2,5,5,5,2.5,5,5,2,2,0,5,5,5,5,0,77,"c4b8d35"
"","","",5,5,5,2,5,0,0,5,5,0,5,5,3,0,5,5,5,0,5,0,65,"2d615430"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"63da511c"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,95,"f249c845"
"","","",5,2.5,0,0,0,0,0,5,5,2.5,2.5,5,0,2,5,5,0,0,0,0,39.5,"d5553164"
"","","",5,5,5,5,5,2,5,5,0,5,5,5,5,2,5,5,5,5,5,0,84,"b6ea3b69"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,90,"93e96b0b"
"","","",0,0,5,4,0,0,5,5,5,0,2.5,0,0,0,0,0,0,0,0,0,26.5,"79281c24"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,0,5,5,5,0,0,82,"24c3d7cf"
"","","",2.5,5,0,0,0,0,2.5,0,5,5,2.5,1,0,1,5,5,5,0,0,0,39.5,"5d60d00c"
"","","",0,0,0,0,5,5,0,5,5,0,0,5,5,2,2.5,5,5,5,5,0,54.5,"fa3fa607"
"","","",5,5,0,0,5,0,0,5,0,0,5,5,2,1,5,5,5,5,5,0,58,"bd0d4879"
"","","",5,5,0,5,5,2,2.5,0,5,5,5,5,5,2,2.5,5,5,5,5,0,74,"47be3157"
"","","",5,5,5,0,5,0,0,5,5,0,0,0,0,0,5,5,5,0,0,0,45,"ce8b97a7"
"","","",5,0,5,5,5,0,5,5,5,5,5,5,5,2,2.5,5,5,5,5,0,79.5,"11e8d000"
"","","",2.5,5,0,2,5,0,5,5,5,2.5,5,5,5,2,2.5,5,5,5,0,0,66.5,"c44847fc"
"","","",5,5,0,4,5,2,5,5,5,5,5,5,5,5,5,0,5,5,0,0,76,"97dd5604"
"","","",5,5,5,4,5,5,2.5,5,5,0,5,4,3,2,5,5,5,5,5,5,85.5,"10771361"
"","","",5,5,5,2,0,0,5,0,5,5,2.5,5,5,5,1.25,5,5,5,5,0,70.75,"25eece86"
"","","",5,5,0,3,0,0,0,0,5,2.5,2.5,5,0,0,5,5,5,0,0,0,43,"38483c56"
"","","",5,2.5,5,4,5,0,5,5,5,5,2.5,4,5,2,5,5,5,5,0,0,75,"3984345"
"","","",5,5,5,5,5,2,5,0,5,2.5,2.5,5,5,5,5,5,5,5,5,0,82,"7c4b7bd4"
"","","",5,0,5,4,5,0,5,0,5,2.5,5,5,0,0,5,0,5,0,0,0,51.5,"db1cb061"
"","","",5,5,5,4,5,2,5,5,5,2.5,2.5,5,5,5,5,5,5,5,0,5,86,"ac72304a"
"","","",5,0,5,5,5,0,0,0,0,2.5,5,5,5,5,5,5,5,5,5,0,67.5,"9c8ac287"
"","","",5,5,0,5,5,0,0,0,5,2.5,2.5,5,5,2,3.75,0,5,5,0,0,55.75,"e264456c"
"","","",2.5,5,0,4,5,2,5,5,5,5,5,5,5,2,5,5,5,5,0,5,80.5,"17c367bd"
"","","",5,5,5,5,5,2,5,0,5,0,2.5,5,5,2,3.75,5,5,5,5,5,80.25,"dce4b93"
"","","",5,5,5,5,5,2,5,0,5,5,5,5,2,2,5,5,5,5,5,5,86,"7f48d3d5"
"","","",5,5,0,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,"4e44f54e"
"","","",5,5,0,4,5,0,5,5,5,0,0,5,5,0,2.5,5,5,5,5,0,66.5,"f3d27582"
"","","",5,5,5,4.5,0,2,2.5,5,5,5,5,5,5,4,5,5,5,0,0,5,78,"9de87eba"
"","","",5,5,5,4,0,0,5,0,0,5,5,5,5,5,2.5,5,5,5,5,0,71.5,"74fc15fb"
"","","",5,5,5,2.5,5,2,5,5,5,2.5,5,1,5,0,5,5,5,5,5,0,78,"8b089a97"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a763cede"
"","","",5,5,0,2,5,0,0,0,0,0,2.5,1,0,0,1.25,5,5,0,0,0,31.75,"9c77f3d7"
"","","",0,5,5,3.5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,0,78.5,"3448d834"
"","","",2.5,5,0,3.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,13.5,"11df938a"
"","","",0,5,0,1.5,5,2,5,5,5,2.5,5,5,5,2,5,5,5,0,0,0,63,"b548d574"
"","","",5,5,5,4,0,0,5,5,5,2.5,5,5,2,0,5,5,5,5,0,0,68.5,"e2a14ec6"
"","","",5,0,5,3,0,2,0,5,5,2.5,5,5,5,0,5,5,5,5,5,0,67.5,"5b9a1710"
"","","",5,5,5,4,5,2,5,5,5,0,5,0,5,5,5,5,5,5,0,5,81,"385d6310"
"","","",0,0,0,1.5,5,2,5,0,5,0,5,5,5,5,0,5,5,5,0,5,58.5,"a947cd0e"
"","","",5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,0,5,5,92.5,"af7c8a10"
"","","",5,5,5,1.5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,26.5,"a778cca5"
"","","",2.5,5,5,3,5,2,5,5,5,5,5,5,5,2,0,5,5,0,0,5,74.5,"d23df1bd"
"","","",5,5,5,4,5,0,5,0,5,5,5,5,5,0,1.25,5,5,5,0,5,75.25,"d7dfe9ba"
"","","",5,5,5,4,5,5,5,0,5,2.5,2.5,5,5,1,5,5,5,0,0,5,75,"bedf5eba"
"","","",5,5,5,5,0,5,0,5,5,5,5,0,0,0,5,5,5,0,0,5,65,"83370a20"
"","","",5,0,0,4,5,0,5,5,5,5,5,5,5,2,5,5,5,5,0,5,76,"7f9eb145"
"","","",0,0,0,2.5,0,0,0,0,5,0,2.5,0,0,0,0,5,5,0,0,0,20,"eb920c61"
"","","",5,5,5,3,5,0,5,0,5,2.5,5,0,5,1,0,0,0,0,0,0,46.5,"bb5ea238"
"","","",5,5,5,3,0,2,0,5,5,5,5,1,0,0,5,5,5,5,5,0,66,"328eae7a"
"","","",5,0,5,4,0,0,5,0,0,0,2.5,0,2,2,5,5,5,5,5,0,50.5,"a93fb303"
"","","",5,5,5,3,5,0,5,5,5,5,5,5,5,2,2.5,5,5,0,0,0,72.5,"3bc70cf5"
"","","",5,5,5,5,5,0,5,0,5,5,3.75,5,5,2,5,5,5,5,0,0,75.75,"c85d5f46"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bfcd39a8"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295046b5"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b3ace966"
"","","",5,5,5,4.5,5,2,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,94,"3e4a460e"
"","","",5,2.5,5,0,0,0,5,0,5,5,2.5,5,5,1,5,5,5,0,0,5,61,"1c417d56"
"","","",0,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,80,"5b1c5927"
"","","",2.5,5,5,0,0,0,2.5,0,5,0,5,5,5,2,0,0,0,0,0,0,37,"c4d049c7"
"","","",5,0,5,0,5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,17.5,"ddfa1256"
"","","",5,5,5,4,5,2,2.5,0,5,5,2.5,1,5,1,5,5,5,0,0,0,63,"e5f964a6"
"","","",5,5,5,2,5,0,0,0,0,2.5,5,5,2,2,2.5,0,0,5,0,0,46,"f38568e5"
"","","",2.5,5,5,3,5,5,5,5,5,0,5,0,5,1,0,5,5,5,0,5,71.5,"4bbc4b10"
"","","",5,5,5,5,5,2,5,5,5,5,5,4,2,5,5,5,5,5,0,0,83,"4c3ae8ce"
"","","",5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,0,87,"5da13df3"
"","","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,94.5,"2fd1fece"
"","","",2.5,5,0,3,5,5,5,5,5,2.5,5,5,5,0,5,5,5,0,0,0,68,"6446f705"
"","","",5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,92,"e8e0e000"
"","","",5,5,0,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,92,"e314acba"
"","","",2.5,5,5,0,5,0,5,0,5,2.5,5,5,5,5,3.75,0,0,0,0,0,53.75,"f38477c5"
"","","",5,5,5,1,5,5,5,0,5,5,5,5,5,2,0,5,5,5,5,5,83,"c6238555"
"","","",5,5,5,4,5,0,2.5,5,0,0,5,1,0,0,1.25,0,5,0,0,0,43.75,"55b66a4b"
"","","",5,5,0,4,5,5,5,5,5,0,2.5,0,5,5,5,5,5,5,5,5,81.5,"8b2e600e"
"","","",5,5,5,3.5,5,5,5,5,5,0,5,5,5,5,0,5,5,5,0,0,78.5,"91316caa"
"","","",5,5,5,5,5,0,5,0,5,5,5,1,5,0,5,5,5,5,0,5,76,"64c76560"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,2,5,5,5,5,0,5,5,87,"d068bffd"
"","","",5,5,5,4,0,0,5,5,5,5,5,5,2,2,5,0,5,5,5,0,73,"2c7dd51d"
"","","",2.5,2.5,5,3,5,0,5,0,0,0,5,5,5,5,5,5,5,0,0,0,58,"8d9d628a"
"","","",5,5,0,2.5,5,2,0,5,0,0,5,1,2,0,2.5,0,5,0,0,0,40,"98899ff3"
"","","",5,5,0,2.5,5,0,5,5,5,0,5,5,5,2,0,0,5,5,0,0,59.5,"10eaaa23"
"","","",0,5,5,4,0,0,0,5,5,2.5,2.5,5,2,1,5,5,5,0,0,0,52,"d3e44057"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"409a7661"
"","","",0,5,5,5,0,2,0,5,5,5,5,5,5,2,5,0,0,5,5,5,69,"af8eafcd"
"","","",5,5,5,4,0,2,0,5,5,0,5,5,5,2,5,5,5,0,0,0,63,"3787970d"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,4,5,5,5,5,0,5,89,"eb311a3b"
"","","",5,0,5,1,0,2,0,5,5,2.5,2.5,5,5,1,3.75,5,5,0,5,0,57.75,"48c73e82"
"","","",2.5,5,5,5,5,2,5,5,5,0,5,5,5,2,5,5,5,5,5,0,81.5,"e0fd191a"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"caa4fe43"
"","","",5,5,5,5,0,2,5,5,5,5,5,0,0,0,0,0,0,0,0,0,47,"9124b383"
"","","",5,5,5,2,5,2,5,5,5,5,2.5,0,0,0,0,0,0,0,0,0,46.5,"27a18501"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,95,"439346f9"
"","","",2.5,5,5,5,0,2,2.5,0,0,2.5,2.5,0,0,0,5,0,5,0,0,0,37,"67686c28"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d05d975c"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6cd34b85"
"","","",5,2.5,5,2,5,0,5,0,5,2.5,2.5,5,5,4,5,5,5,5,5,5,78.5,"7b8dca6d"
"","","",5,5,0,4,5,0,0,0,5,0,2.5,0,5,2,3.75,5,5,0,0,0,47.25,"c476688b"
"","","",5,5,0,2,5,0,0,0,0,2.5,2.5,0,0,0,5,5,0,0,0,0,32,"6bdf46b7"
"","","",5,5,5,5,5,0,2.5,5,5,5,5,5,5,5,5,5,5,0,5,0,82.5,"c3ae6c30"
"","","",5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"5643af0a"
"","","",5,5,5,4,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,0,5,91.5,"6f163fbb"
"","","",5,5,5,4,5,0,5,0,5,2.5,5,5,5,5,0,5,5,0,5,0,71.5,"c4471d7d"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,2,5,5,5,5,0,0,82,"84c7b1a3"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,5,5,5,85,"5bdfe49e"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f736bfff"
"","","",5,5,5,4,5,0,5,5,5,5,2.5,5,5,5,5,5,5,0,5,5,86.5,"9bffdbcb"
"","","",5,5,5,5,5,0,5,0,5,5,5,0,0,0,0,0,0,0,0,0,45,"e41c09e3"
"","","",5,5,5,5,5,2,5,5,5,5,2.5,5,5,5,0,5,5,5,5,5,89.5,"6ee825e4"
"","","",5,5,5,5,5,0,5,5,5,0,5,5,5,0,5,5,5,0,0,0,70,"95cfd671"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94,"3fc7ebe9"
"","","",5,2.5,5,5,5,0,0,5,5,0,5,1,0,0,5,5,5,5,0,0,58.5,"3195be68"
"","","",5,5,5,5,5,0,2.5,5,5,5,5,5,5,0,0,5,5,5,5,0,77.5,"c175ea94"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,0,5,0,5,5,5,5,5,85,"c4992fc1"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,2,5,5,5,5,5,5,0,87,"b22dd109"
"","","",5,5,5,4,5,0,2.5,0,5,5,5,5,5,5,0,5,5,5,5,0,76.5,"3b7a2fc2"
"","","",5,5,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"bf08c70c"
"","","",5,5,5,0,5,2,5,0,5,2.5,5,5,5,2,5,5,5,5,0,0,71.5,"7e6b8f3d"
"","","",5,5,5,4,5,0,5,5,0,5,5,5,5,2,0,0,0,5,0,5,66,"afba984c"
"","","",5,5,5,5,5,5,5,5,5,2.5,5,5,5,2,5,5,5,5,0,5,89.5,"dac38cf5"
"","","",5,2.5,0,4,5,5,5,0,5,2.5,2.5,5,0,5,0,5,5,0,5,0,61.5,"665eefe9"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,0,0,5,87,"d0edf0a0"
"","","",5,0,5,0,5,0,0,0,5,2.5,1.25,0,0,0,0,5,5,0,0,0,33.75,"e0db63ec"
"","","",5,5,5,3,5,0,5,0,5,2.5,5,5,5,2,5,5,5,5,5,0,77.5,"4d1ad8b1"
"","","",5,5,0,3,5,0,5,0,5,2.5,5,5,5,2,0,0,5,5,0,0,57.5,"a304b3e1"
"","","",5,5,5,5,0,2,0,0,5,0,5,1,5,5,5,5,5,5,5,5,73,"f935e294"
"","","",2.5,5,5,1,5,0,0,5,5,0,5,4,0,0,0,5,5,5,0,0,52.5,"fcde6360"
"","","",5,2.5,0,4,5,0,5,5,0,2.5,2.5,5,2,0,5,0,0,0,0,0,43.5,"dbb1c06b"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97,"cfb70c90"
