"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AnonID"
5,5,0,5,5,2,0,5,5,5,5,5,5,2,5,5,5,0,0,0,69,"c3b0006c"
5,0,0,5,5,5,5,5,5,2.5,5,5,2,1,5,5,5,5,0,5,75.5,"e198a02b"
2.5,5,0,2,5,2,5,5,5,2.5,2.5,5,0,0,3.75,5,0,0,0,0,50.25,"cb23fff1"
5,0,0,4,5,0,0,5,5,0,1.25,0,5,2,3.75,5,5,5,0,0,51,"56439bc6"
5,5,0,2,5,2,0,0,5,0,5,5,5,2,5,5,5,5,0,0,61,"7414ba2f"
5,5,0,3,5,2,5,5,5,0,5,0,5,1,5,5,5,0,0,0,61,"ac70823f"
2.5,5,5,3,5,0,2.5,5,5,2.5,5,5,5,0,5,5,5,5,0,0,70.5,"8547cfdd"
2.5,5,5,2,5,0,5,0,0,2.5,2.5,5,0,0,0,5,5,5,0,0,49.5,"7673ed0e"
5,2.5,0,0,0,0,5,0,5,0,5,0,0,0,0,0,5,0,0,5,32.5,"35479c1c"
5,5,5,5,5,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,92,"76c38af2"
5,5,0,3,0,0,0,0,0,0,5,5,0,0,2.5,5,5,5,5,0,45.5,"cc1037a8"
5,5,5,3,5,2,5,5,5,2.5,2.5,5,5,2,5,5,5,5,0,0,77,"7bda4058"
0,5,0,1,5,2,0,5,5,5,5,5,2,0,0,5,5,5,0,0,55,"ecb63197"
5,5,5,5,5,2,5,5,5,5,2.5,5,5,2,5,5,5,5,5,0,86.5,"84701d30"
5,5,5,5,5,0,5,5,5,5,5,0,5,2,0,5,5,0,5,5,77,"a7057f11"
5,5,5,5,5,0,5,0,5,5,5,5,5,2,5,5,5,5,5,5,87,"a2762621"
5,5,5,4,0,2,5,0,5,2.5,5,5,5,2,3.75,5,5,5,0,0,69.25,"7eea4469"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,95,"3c1740fe"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"f6447caf"
0,0,0,0,0,0,5,0,0,0,1.25,0,0,0,2.5,0,0,0,0,0,8.75,"5c77623b"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ed2e1a68"
2.5,5,5,3.5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,0,5,88,"c16fdb9f"
2.5,5,5,1,5,0,5,5,5,5,5,0,0,0,0,5,5,0,0,0,53.5,"c1f262dd"
5,5,5,5,0,0,0,5,5,5,5,5,5,2,0,5,5,0,0,5,67,"c0e04bc3"
2.5,5,0,0,0,0,0,0,5,0,0,1,2,2,2.5,5,5,5,0,0,35,"92e35998"
5,5,5,5,5,2,5,5,5,2.5,5,5,5,2,0,5,5,5,0,0,76.5,"842b3641"
5,5,5,5,5,0,5,0,5,0,2.5,5,5,2,5,5,5,0,0,5,69.5,"e82bcc57"
5,2.5,0,5,5,0,5,0,0,5,1.25,5,5,5,5,5,5,5,0,0,63.75,"f919d636"
5,5,5,5,5,2,5,0,5,2.5,5,5,0,2,5,5,5,5,5,0,76.5,"74b6333a"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"1aee73"
2.5,5,5,2,5,2,5,5,5,5,2.5,5,5,5,0,5,5,5,5,5,84,"4218715d"
5,5,5,5,5,2,5,5,5,0,5,5,5,2,5,5,0,5,0,5,79,"d921708f"
0,2.5,0,2.5,0,2,2.5,0,5,5,5,5,0,0,5,5,0,0,0,0,39.5,"f87b0865"
5,5,5,3,0,0,5,0,5,0,5,0,2,5,2.5,5,5,0,0,0,52.5,"280baa33"
5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97,"4538eb53"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"f6bce21a"
2.5,5,5,2.5,5,2,5,5,5,5,5,5,5,2,3.75,5,5,5,0,0,77.75,"8dab3181"
5,5,0,4,5,0,5,0,5,5,2.5,5,5,5,1.25,5,5,0,0,0,62.75,"1ae737a9"
5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,95,"8697944"
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"36bcc755"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"3bb3be41"
5,5,5,4,5,2,5,0,5,5,5,5,2,5,5,5,5,0,5,5,83,"7e0aacac"
5,5,5,5,5,2,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,94.5,"29feee8b"
5,5,5,5,5,2,0,0,5,2.5,5,5,5,5,5,5,5,5,5,0,79.5,"c1636de6"
5,5,5,3,0,0,5,0,5,2.5,2.5,5,0,0,2.5,5,5,0,0,0,50.5,"881edfd"
2.5,5,0,5,5,2,0,5,5,5,5,0,5,5,5,5,5,0,0,0,64.5,"8ef96464"
0,0,0,1.5,0,0,2.5,0,0,0,2.5,0,0,1,1.25,0,5,0,0,0,13.75,"191d5031"
5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,0,0,88,"854a6684"
5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,98,"438b0445"
5,5,5,5,5,2,5,5,5,2.5,5,5,5,5,0,5,5,5,5,5,89.5,"8322e1c5"
0,0,0,4,0,0,0,0,0,0,2.5,0,0,0,0,5,5,0,0,0,16.5,"aae5342e"
5,0,5,3,5,5,5,5,5,2.5,5,5,5,5,2.5,5,5,5,0,0,78,"14bde4fb"
2.5,5,5,5,0,0,0,5,5,5,5,5,5,1,5,5,5,5,5,5,78.5,"66bc63a6"
5,5,5,5,0,0,5,5,5,5,5,0,2,2,5,5,5,5,0,0,69,"e69d41b9"
5,5,5,5,5,2,5,5,5,5,5,5,0,0,5,5,5,0,0,5,77,"c32f7e3a"
5,5,5,3,5,0,0,0,5,2.5,5,0,0,0,3.75,0,0,0,0,0,39.25,"6b29ffcd"
5,5,0,5,0,0,0,0,5,5,5,5,0,5,5,5,5,5,0,0,60,"8c168c8"
2.5,5,5,4.5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,0,82,"7724da0c"
5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,90,"b001a755"
5,5,5,3,5,2,5,5,5,5,5,5,2,2,3.75,5,5,5,0,0,77.75,"120660ac"
5,5,0,5,0,0,5,0,5,5,2.5,1,5,5,5,5,5,0,0,5,63.5,"7f49eb"
2.5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,"4151be30"
5,5,5,3,0,0,0,0,5,5,5,0,2,0,3.75,5,5,0,0,0,48.75,"6393ee44"
